Datetime,Generated power_1481 (kW),Ambient temperature_1482 (degree C),Irradiance_1483 (W/m2),PV module temperature_1484 (C)
2022-10-18 13:00:00,211.248,54.2533,776.0,54.2533
2022-10-18 13:15:00,203.252,55.76,749.0,55.76
2022-10-18 13:30:00,198.376,54.9367,726.0,54.9367
2022-10-18 13:45:00,189.624,53.6767,690.0,53.6767
2022-10-18 14:00:00,179.248,52.95,652.0,52.95
2022-10-18 14:15:00,170.376,51.3833,615.0,51.3833
2022-10-18 14:30:00,160.124,50.4533,579.0,50.4533
2022-10-18 14:45:00,145.276,49.9,531.0,49.9
2022-10-18 15:00:00,128.976,48.8367,478.0,48.8367
2022-10-18 15:15:00,117.124,46.58,437.0,46.58
2022-10-18 15:30:00,95.9,45.1767,374.0,45.1767
2022-10-18 15:45:00,79.1,44.1533,326.0,44.1533
2022-10-18 16:00:00,63.5,42.2667,278.0,42.2667
2022-10-18 16:15:00,49.124,40.3833,227.0,40.3833
2022-10-18 16:30:00,34.276,38.6733,174.0,38.6733
2022-10-18 16:45:00,24.224,37.2267,127.0,37.2267
2022-10-18 17:00:00,15.252,35.51,80.0,35.51
2022-10-18 17:15:00,9.0,33.7,35.0,33.7
2022-10-18 17:30:00,4.5,31.7067,17.0,31.7067
2022-10-18 17:45:00,0.876,30.37,2.0,30.37
2022-10-18 18:00:00,0.0,29.5333,,29.5333
2022-10-18 18:15:00,0.0,29.15,,29.15
2022-10-18 18:30:00,0.0,28.9367,,28.9367
2022-10-18 18:45:00,0.0,28.6867,,28.6867
2022-10-18 19:00:00,0.0,28.3133,,28.3133
2022-10-18 19:15:00,0.0,27.9167,,27.9167
2022-10-18 19:30:00,0.0,27.75,,27.75
2022-10-18 19:45:00,0.0,27.5467,,27.5467
2022-10-18 20:00:00,0.0,27.5133,,27.5133
2022-10-18 20:15:00,0.0,27.44,,27.44
2022-10-18 20:30:00,0.0,27.2767,,27.2767
2022-10-18 20:45:00,0.0,27.4133,,27.4133
2022-10-18 21:00:00,0.0,27.7433,,27.7433
2022-10-18 21:15:00,0.0,27.7133,,27.7133
2022-10-18 21:30:00,0.0,27.6467,,27.6467
2022-10-18 21:45:00,0.0,27.6933,,27.6933
2022-10-18 22:00:00,0.0,27.4067,,27.4067
2022-10-18 22:15:00,0.0,27.16,,27.16
2022-10-18 22:30:00,0.0,27.04,,27.04
2022-10-18 22:45:00,0.0,27.0167,,27.0167
2022-10-18 23:00:00,0.0,26.9233,,26.9233
2022-10-18 23:15:00,0.0,26.65,,26.65
2022-10-18 23:30:00,0.0,26.52,,26.52
2022-10-18 23:45:00,0.0,26.37,,26.37
2022-10-19 00:00:00,0.0,26.23,,26.23
2022-10-19 00:15:00,0.0,26.14,,26.14
2022-10-19 00:30:00,0.0,25.8767,,25.8767
2022-10-19 00:45:00,0.0,25.8567,,25.8567
2022-10-19 01:00:00,0.0,25.7433,,25.7433
2022-10-19 01:15:00,0.0,25.56,,25.56
2022-10-19 01:30:00,0.0,25.3767,,25.3767
2022-10-19 01:45:00,0.0,25.26,,25.26
2022-10-19 02:00:00,0.0,25.13,,25.13
2022-10-19 02:15:00,0.0,25.1,,25.1
2022-10-19 02:30:00,0.0,25.1233,,25.1233
2022-10-19 02:45:00,0.0,25.18,,25.18
2022-10-19 03:00:00,0.0,25.0467,,25.0467
2022-10-19 03:15:00,0.0,24.9333,,24.9333
2022-10-19 03:30:00,0.0,24.7133,,24.7133
2022-10-19 03:45:00,0.0,24.6633,,24.6633
2022-10-19 04:00:00,0.0,24.7767,,24.7767
2022-10-19 04:15:00,0.0,24.8033,,24.8033
2022-10-19 04:30:00,0.0,24.9,,24.9
2022-10-19 04:45:00,0.0,24.84,,24.84
2022-10-19 05:00:00,0.0,24.6633,,24.6633
2022-10-19 05:15:00,0.0,24.4867,,24.4867
2022-10-19 05:30:00,0.0,24.4033,,24.4033
2022-10-19 05:45:00,0.02,24.2233,,24.2233
2022-10-19 06:00:00,0.484,24.1167,1.0,24.1167
2022-10-19 06:15:00,4.408,24.43,16.0,24.43
2022-10-19 06:30:00,11.064,25.3067,44.0,25.3067
2022-10-19 06:45:00,18.584,26.3367,81.0,26.3367
2022-10-19 07:00:00,29.212,27.6,125.0,27.6
2022-10-19 07:15:00,42.948,29.2033,175.0,29.2033
2022-10-19 07:30:00,56.176,30.9433,225.0,30.9433
2022-10-19 07:45:00,70.664,32.6133,274.0,32.6133
2022-10-19 08:00:00,85.944,34.4733,331.0,34.4733
2022-10-19 08:15:00,100.776,36.7833,388.0,36.7833
2022-10-19 08:30:00,113.84,38.4133,437.0,38.4133
2022-10-19 08:45:00,129.876,39.98,488.0,39.98
2022-10-19 09:00:00,144.724,41.03,539.0,41.03
2022-10-19 09:15:00,156.376,43.19,575.0,43.19
2022-10-19 09:30:00,169.624,44.3267,614.0,44.3267
2022-10-19 09:45:00,184.076,46.8567,669.0,46.8567
2022-10-19 10:00:00,193.8,49.6333,711.0,49.6333
2022-10-19 10:15:00,199.5,50.1467,733.0,50.1467
2022-10-19 10:30:00,205.376,50.5867,757.0,50.5867
2022-10-19 10:45:00,211.0,52.98,782.0,52.98
2022-10-19 11:00:00,213.524,54.05,793.0,54.05
2022-10-19 11:15:00,216.0,54.8133,805.0,54.8133
2022-10-19 11:30:00,218.4,55.65,816.0,55.65
2022-10-19 11:45:00,217.452,56.2,810.0,56.2
2022-10-19 12:00:00,218.148,56.27,814.0,56.27
2022-10-19 12:15:00,218.6,55.8767,811.0,55.8767
2022-10-19 12:30:00,216.6,56.14,804.0,56.14
2022-10-19 12:45:00,213.6,54.8033,788.0,54.8033
2022-10-19 13:00:00,207.3,55.0667,765.0,55.0667
2022-10-19 13:15:00,201.5,53.8267,738.0,53.8267
2022-10-19 13:30:00,197.752,54.47,723.0,54.47
2022-10-19 13:45:00,188.0,54.91,684.0,54.91
2022-10-19 14:00:00,181.248,54.0233,656.0,54.0233
2022-10-19 14:15:00,170.876,53.2533,619.0,53.2533
2022-10-19 14:30:00,159.876,52.9767,582.0,52.9767
2022-10-19 14:45:00,141.848,51.38,521.0,51.38
2022-10-19 15:00:00,133.9,49.2967,493.0,49.2967
2022-10-19 15:15:00,118.376,48.1233,442.0,48.1233
2022-10-19 15:30:00,102.376,46.6667,398.0,46.6667
2022-10-19 15:45:00,84.372,45.2333,348.0,45.2333
2022-10-19 16:00:00,68.176,44.03,297.0,44.03
2022-10-19 16:15:00,32.4,40.0733,153.0,40.0733
2022-10-19 16:30:00,16.552,35.56,74.0,35.56
2022-10-19 16:45:00,15.372,33.8833,74.0,33.8833
2022-10-19 17:00:00,8.876,32.42,37.0,32.42
2022-10-19 17:15:00,7.6,31.4467,31.0,31.4467
2022-10-19 17:30:00,4.0,30.8667,16.0,30.8667
2022-10-19 17:45:00,0.652,30.0567,1.0,30.0567
2022-10-19 18:00:00,0.0,29.44,,29.44
2022-10-19 18:15:00,0.0,29.1667,,29.1667
2022-10-19 18:30:00,0.0,28.9,,28.9
2022-10-19 18:45:00,0.0,28.59,,28.59
2022-10-19 19:00:00,0.0,28.57,,28.57
2022-10-19 19:15:00,0.0,28.3167,,28.3167
2022-10-19 19:30:00,0.0,28.08,,28.08
2022-10-19 19:45:00,0.0,27.9067,,27.9067
2022-10-19 20:00:00,0.0,27.7167,,27.7167
2022-10-19 20:15:00,0.0,28.03,,28.03
2022-10-19 20:30:00,0.0,28.4167,,28.4167
2022-10-19 20:45:00,0.0,28.2567,,28.2567
2022-10-19 21:00:00,0.0,28.2133,,28.2133
2022-10-19 21:15:00,0.0,28.1667,,28.1667
2022-10-19 21:30:00,0.0,28.0,,28.0
2022-10-19 21:45:00,0.0,27.88,,27.88
2022-10-19 22:00:00,0.0,27.8,,27.8
2022-10-19 22:15:00,0.0,27.7333,,27.7333
2022-10-19 22:30:00,0.0,27.3933,,27.3933
2022-10-19 22:45:00,0.0,27.1133,,27.1133
2022-10-19 23:00:00,0.0,26.8933,,26.8933
2022-10-19 23:15:00,0.0,26.7767,,26.7767
2022-10-19 23:30:00,0.0,26.6333,,26.6333
2022-10-19 23:45:00,0.0,26.44,,26.44
2022-10-20 00:00:00,0.0,26.41,,26.41
2022-10-20 00:15:00,0.0,26.17,,26.17
2022-10-20 00:30:00,0.0,26.0633,,26.0633
2022-10-20 00:45:00,0.0,26.01,,26.01
2022-10-20 01:00:00,0.0,26.0167,,26.0167
2022-10-20 01:15:00,0.0,25.81,,25.81
2022-10-20 01:30:00,0.0,25.6633,,25.6633
2022-10-20 01:45:00,0.0,25.6,,25.6
2022-10-20 02:00:00,0.0,25.5967,,25.5967
2022-10-20 02:15:00,0.0,25.4367,,25.4367
2022-10-20 02:30:00,0.0,25.3933,,25.3933
2022-10-20 02:45:00,0.0,25.2633,,25.2633
2022-10-20 03:00:00,0.0,25.11,,25.11
2022-10-20 03:15:00,0.0,25.13,,25.13
2022-10-20 03:30:00,0.0,25.0633,,25.0633
2022-10-20 03:45:00,0.0,24.97,,24.97
2022-10-20 04:00:00,0.0,24.71,,24.71
2022-10-20 04:15:00,0.0,24.6167,,24.6167
2022-10-20 04:30:00,0.0,24.5,,24.5
2022-10-20 04:45:00,0.0,24.5,,24.5
2022-10-20 05:00:00,0.0,24.36,,24.36
2022-10-20 05:15:00,0.0,24.3333,,24.3333
2022-10-20 05:30:00,0.0,24.3167,,24.3167
2022-10-20 05:45:00,0.0,24.2,,24.2
2022-10-20 06:00:00,0.36,24.34,1.0,24.34
2022-10-20 06:15:00,3.272,24.43,12.0,24.43
2022-10-20 06:30:00,8.0,24.7233,32.0,24.7233
2022-10-20 06:45:00,16.416,25.5267,66.0,25.5267
2022-10-20 07:00:00,31.532,27.2467,130.0,27.2467
2022-10-20 07:15:00,45.36,29.48,184.0,29.48
2022-10-20 07:30:00,52.544,30.4767,216.0,30.4767
2022-10-20 07:45:00,67.768,31.8467,273.0,31.8467
2022-10-20 08:00:00,82.688,33.9067,329.0,33.9067
2022-10-20 08:15:00,97.412,35.9733,386.0,35.9733
2022-10-20 08:30:00,119.024,37.9167,461.0,37.9167
2022-10-20 08:45:00,114.872,38.76,432.0,38.76
2022-10-20 09:00:00,135.0,40.9167,496.0,40.9167
2022-10-20 09:15:00,157.128,43.3533,578.0,43.3533
2022-10-20 09:30:00,166.248,45.67,606.0,45.67
2022-10-20 09:45:00,173.5,46.2867,629.0,46.2867
2022-10-20 10:00:00,182.252,47.74,662.0,47.74
2022-10-20 10:15:00,192.0,48.19,701.0,48.19
2022-10-20 10:30:00,200.948,50.2,738.0,50.2
2022-10-20 10:45:00,204.4,51.6633,754.0,51.6633
2022-10-20 11:00:00,209.276,51.6367,773.0,51.6367
2022-10-20 11:15:00,210.5,53.5,781.0,53.5
2022-10-20 11:30:00,212.5,53.88,790.0,53.88
2022-10-20 11:45:00,209.876,54.01,779.0,54.01
2022-10-20 12:00:00,212.248,54.1367,783.0,54.1367
2022-10-20 12:15:00,215.2,52.8533,791.0,52.8533
2022-10-20 12:30:00,213.052,54.1267,783.0,54.1267
2022-10-20 12:45:00,210.372,54.4967,774.0,54.4967
2022-10-20 13:00:00,206.5,53.99,760.0,53.99
2022-10-20 13:15:00,198.876,53.87,727.0,53.87
2022-10-20 13:30:00,191.5,53.3467,699.0,53.3467
2022-10-20 13:45:00,180.624,52.32,656.0,52.32
2022-10-20 14:00:00,170.5,52.2533,621.0,52.2533
2022-10-20 14:15:00,160.976,51.5433,586.0,51.5433
2022-10-20 14:30:00,146.4,49.9933,539.0,49.9933
2022-10-20 14:45:00,136.4,47.86,500.0,47.86
2022-10-20 15:00:00,114.976,46.1467,428.0,46.1467
2022-10-20 15:15:00,113.748,45.66,429.0,45.66
2022-10-20 15:30:00,92.376,44.3233,364.0,44.3233
2022-10-20 15:45:00,64.0,42.24,268.0,42.24
2022-10-20 16:00:00,42.0,38.8667,177.0,38.8667
2022-10-20 16:15:00,36.376,37.3633,151.0,37.3633
2022-10-20 16:30:00,27.5,35.3967,112.0,35.3967
2022-10-20 16:45:00,20.376,33.8167,83.0,33.8167
2022-10-20 17:00:00,14.248,32.8933,60.0,32.8933
2022-10-20 17:15:00,9.124,32.0233,39.0,32.0233
2022-10-20 17:30:00,3.876,31.22,17.0,31.22
2022-10-20 17:45:00,0.5,30.8833,2.0,30.8833
2022-10-20 18:00:00,0.0,30.5933,,30.5933
2022-10-20 18:15:00,0.0,30.4167,,30.4167
2022-10-20 18:30:00,0.0,30.33,,30.33
2022-10-20 18:45:00,0.0,30.2033,,30.2033
2022-10-20 19:00:00,0.0,30.2,,30.2
2022-10-20 19:15:00,0.0,30.1233,,30.1233
2022-10-20 19:30:00,0.0,30.06,,30.06
2022-10-20 19:45:00,0.0,29.6633,,29.6633
2022-10-20 20:00:00,0.0,29.1833,,29.1833
2022-10-20 20:15:00,0.0,29.2367,,29.2367
2022-10-20 20:30:00,0.0,29.2667,,29.2667
2022-10-20 20:45:00,0.0,28.6767,,28.6767
2022-10-20 21:00:00,0.0,28.5,,28.5
2022-10-20 21:15:00,0.0,28.6267,,28.6267
2022-10-20 21:30:00,0.0,29.0533,,29.0533
2022-10-20 21:45:00,0.0,29.19,,29.19
2022-10-20 22:00:00,0.0,29.2,,29.2
2022-10-20 22:15:00,0.0,29.2967,,29.2967
2022-10-20 22:30:00,0.0,29.3,,29.3
2022-10-20 22:45:00,0.0,29.3567,,29.3567
2022-10-20 23:00:00,0.0,29.33,,29.33
2022-10-20 23:15:00,0.0,29.1633,,29.1633
2022-10-20 23:30:00,0.0,28.9333,,28.9333
2022-10-20 23:45:00,0.0,28.6067,,28.6067
2022-10-21 00:00:00,0.0,28.23,,28.23
2022-10-21 00:15:00,0.0,27.94,,27.94
2022-10-21 00:30:00,0.0,27.9,,27.9
2022-10-21 00:45:00,0.0,27.8267,,27.8267
2022-10-21 01:00:00,0.0,27.4933,,27.4933
2022-10-21 01:15:00,0.0,27.1167,,27.1167
2022-10-21 01:30:00,0.0,26.8667,,26.8667
2022-10-21 01:45:00,0.0,26.8,,26.8
2022-10-21 02:00:00,0.0,27.0333,,27.0333
2022-10-21 02:15:00,0.0,27.32,,27.32
2022-10-21 02:30:00,0.0,27.4,,27.4
2022-10-21 02:45:00,0.0,27.3933,,27.3933
2022-10-21 03:00:00,0.0,27.35,,27.35
2022-10-21 03:15:00,0.0,27.3,,27.3
2022-10-21 03:30:00,0.0,27.2933,,27.2933
2022-10-21 03:45:00,0.0,27.2167,,27.2167
2022-10-21 04:00:00,0.0,27.2,,27.2
2022-10-21 04:15:00,0.0,27.2,,27.2
2022-10-21 04:30:00,0.0,27.1233,,27.1233
2022-10-21 04:45:00,0.0,27.12,,27.12
2022-10-21 05:00:00,0.0,26.9033,,26.9033
2022-10-21 05:15:00,0.0,26.6167,,26.6167
2022-10-21 05:30:00,0.0,26.83,,26.83
2022-10-21 05:45:00,0.0,27.0,0.0,27.0
2022-10-21 06:00:00,0.156,27.0067,1.0,27.0067
2022-10-21 06:15:00,2.468,27.17,10.0,27.17
2022-10-21 06:30:00,5.564,27.5767,23.0,27.5767
2022-10-21 06:45:00,11.72,28.1867,45.0,28.1867
2022-10-21 07:00:00,16.28,29.1067,61.0,29.1067
2022-10-21 07:15:00,26.248,30.17,99.0,30.17
2022-10-21 07:30:00,29.516,31.0733,107.0,31.0733
2022-10-21 07:45:00,42.972,32.0067,154.0,32.0067
2022-10-21 08:00:00,58.372,33.7533,217.0,33.7533
2022-10-21 08:15:00,66.52,35.5367,253.0,35.5367
2022-10-21 08:30:00,73.464,36.69,272.0,36.69
2022-10-21 08:45:00,75.268,37.5667,289.0,37.5667
2022-10-21 09:00:00,60.0,36.5667,227.0,36.5667
2022-10-21 09:15:00,81.424,36.7867,293.0,36.7867
2022-10-21 09:30:00,104.0,40.2133,393.0,40.2133
2022-10-21 09:45:00,63.7,39.11,239.0,39.11
2022-10-21 10:00:00,65.376,37.0767,242.0,37.0767
2022-10-21 10:15:00,44.924,36.0533,169.0,36.0533
2022-10-21 10:30:00,26.8,34.0733,101.0,34.0733
2022-10-21 10:45:00,18.9,32.4533,71.0,32.4533
2022-10-21 11:00:00,19.9,31.63,71.0,31.63
2022-10-21 11:15:00,38.8,31.2633,134.0,31.2633
2022-10-21 11:30:00,53.424,32.72,188.0,32.72
2022-10-21 11:45:00,68.376,34.3033,252.0,34.3033
2022-10-21 12:00:00,37.5,35.2133,140.0,35.2133
2022-10-21 12:15:00,43.5,34.5333,157.0,34.5333
2022-10-21 12:30:00,42.8,34.0133,153.0,34.0133
2022-10-21 12:45:00,40.7,32.3633,149.0,32.3633
2022-10-21 13:00:00,47.7,29.83,168.0,29.83
2022-10-21 13:15:00,81.052,33.17,298.0,33.17
2022-10-21 13:30:00,98.0,37.81,372.0,37.81
2022-10-21 13:45:00,59.248,39.3333,229.0,39.3333
2022-10-21 14:00:00,64.624,37.6933,239.0,37.6933
2022-10-21 14:15:00,64.376,37.5133,238.0,37.5133
2022-10-21 14:30:00,93.1,38.7567,352.0,38.7567
2022-10-21 14:45:00,60.0,39.1767,231.0,39.1767
2022-10-21 15:00:00,47.2,37.4067,178.0,37.4067
2022-10-21 15:15:00,26.076,35.1,101.0,35.1
2022-10-21 15:30:00,15.748,33.3433,61.0,33.3433
2022-10-21 15:45:00,14.876,32.2633,55.0,32.2633
2022-10-21 16:00:00,14.752,31.98,56.0,31.98
2022-10-21 16:15:00,9.348,31.35,40.0,31.35
2022-10-21 16:30:00,6.9,30.22,28.0,30.22
2022-10-21 16:45:00,7.624,29.7,31.0,29.7
2022-10-21 17:00:00,6.128,29.3533,24.0,29.3533
2022-10-21 17:15:00,4.624,29.1,19.0,29.1
2022-10-21 17:30:00,2.124,28.8533,10.0,28.8533
2022-10-21 17:45:00,0.2,28.6367,1.0,28.6367
2022-10-21 18:00:00,0.0,28.6,0.0,28.6
2022-10-21 18:15:00,0.0,28.5767,0.0,28.5767
2022-10-21 18:30:00,0.0,28.3733,,28.3733
2022-10-21 18:45:00,0.0,28.1167,,28.1167
2022-10-21 19:00:00,0.0,28.0,,28.0
2022-10-21 19:15:00,0.0,28.0,,28.0
2022-10-21 19:30:00,0.0,28.0,,28.0
2022-10-21 19:45:00,0.0,28.0,,28.0
2022-10-21 20:00:00,0.0,28.0,,28.0
2022-10-21 20:15:00,0.0,28.0,,28.0
2022-10-21 20:30:00,0.0,28.0,,28.0
2022-10-21 20:45:00,0.0,28.0,0.0,28.0
2022-10-21 21:00:00,0.0,28.0,,28.0
2022-10-21 21:15:00,0.0,28.0,,28.0
2022-10-21 21:30:00,0.0,28.0,,28.0
2022-10-21 21:45:00,0.0,27.9967,,27.9967
2022-10-21 22:00:00,0.0,27.9,,27.9
2022-10-21 22:15:00,0.0,27.9133,,27.9133
2022-10-21 22:30:00,0.0,27.9333,,27.9333
2022-10-21 22:45:00,0.0,27.9,,27.9
2022-10-21 23:00:00,0.0,27.87,,27.87
2022-10-21 23:15:00,0.0,27.8,0.0,27.8
2022-10-21 23:30:00,0.0,27.8,0.0,27.8
2022-10-21 23:45:00,0.0,27.8,0.0,27.8
2022-10-22 00:00:00,0.0,27.79,0.0,27.79
2022-10-22 00:15:00,0.0,27.7267,0.0,27.7267
2022-10-22 00:30:00,0.0,27.6767,0.0,27.6767
2022-10-22 00:45:00,0.0,27.57,,27.57
2022-10-22 01:00:00,0.0,27.3267,,27.3267
2022-10-22 01:15:00,0.0,27.29,,27.29
2022-10-22 01:30:00,0.0,27.22,,27.22
2022-10-22 01:45:00,0.0,27.1467,,27.1467
2022-10-22 02:00:00,0.0,26.9833,,26.9833
2022-10-22 02:15:00,0.0,26.6933,,26.6933
2022-10-22 02:30:00,0.0,26.5733,,26.5733
2022-10-22 02:45:00,0.0,26.86,0.0,26.86
2022-10-22 03:00:00,0.0,26.9067,0.0,26.9067
2022-10-22 03:15:00,0.0,26.8833,0.0,26.8833
2022-10-22 03:30:00,0.0,26.8,0.0,26.8
2022-10-22 03:45:00,0.0,26.7633,0.0,26.7633
2022-10-22 04:00:00,0.0,26.62,,26.62
2022-10-22 04:15:00,0.0,26.5767,0.0,26.5767
2022-10-22 04:30:00,0.0,26.6433,0.0,26.6433
2022-10-22 04:45:00,0.0,26.6333,0.0,26.6333
2022-10-22 05:00:00,0.0,26.63,0.0,26.63
2022-10-22 05:15:00,0.0,26.2767,,26.2767
2022-10-22 05:30:00,0.0,25.5567,,25.5567
2022-10-22 05:45:00,0.0,25.4,,25.4
2022-10-22 06:00:00,0.0,25.4,0.0,25.4
2022-10-22 06:15:00,0.876,25.5067,3.0,25.5067
2022-10-22 06:30:00,3.5,25.6167,13.0,25.6167
2022-10-22 06:45:00,8.876,25.81,34.0,25.81
2022-10-22 07:00:00,10.248,26.4967,40.0,26.4967
2022-10-22 07:15:00,21.624,27.4567,80.0,27.4567
2022-10-22 07:30:00,28.5,28.6,108.0,28.6
2022-10-22 07:45:00,36.976,29.65,141.0,29.65
2022-10-22 08:00:00,37.776,30.5567,145.0,30.5567
2022-10-22 08:15:00,54.124,31.4867,199.0,31.4867
2022-10-22 08:30:00,93.5,34.1533,352.0,34.1533
2022-10-22 08:45:00,64.752,35.57,246.0,35.57
2022-10-22 09:00:00,84.372,36.53,313.0,36.53
2022-10-22 09:15:00,132.676,39.2533,485.0,39.2533
2022-10-22 09:30:00,150.952,43.72,585.0,43.72
2022-10-22 09:45:00,158.0,45.7467,588.0,45.7467
2022-10-22 10:00:00,127.124,48.07,478.0,48.07
2022-10-22 10:15:00,182.0,48.6933,681.0,48.6933
2022-10-22 10:30:00,132.124,49.38,505.0,49.38
2022-10-22 10:45:00,142.752,46.42,536.0,46.42
2022-10-22 11:00:00,134.372,47.34,515.0,47.34
2022-10-22 11:15:00,137.076,47.0533,515.0,47.0533
2022-10-22 11:30:00,58.3,43.91,209.0,43.91
2022-10-22 11:45:00,146.376,44.7833,564.0,44.7833
2022-10-22 12:00:00,71.876,43.5467,275.0,43.5467
2022-10-22 12:15:00,168.648,47.3667,651.0,47.3667
2022-10-22 12:30:00,82.0,47.9633,321.0,47.9633
2022-10-22 12:45:00,55.352,42.5,218.0,42.5
2022-10-22 13:00:00,39.448,38.8033,153.0,38.8033
2022-10-22 13:15:00,64.3,38.2833,244.0,38.2833
2022-10-22 13:30:00,91.5,40.2867,344.0,40.2867
2022-10-22 13:45:00,93.0,42.6433,360.0,42.6433
2022-10-22 14:00:00,121.5,44.3567,453.0,44.3567
2022-10-22 14:15:00,180.9,50.09,685.0,50.09
2022-10-22 14:30:00,119.1,51.7933,463.0,51.7933
2022-10-22 14:45:00,93.7,46.4567,350.0,46.4567
2022-10-22 15:00:00,85.6,45.8467,344.0,45.8467
2022-10-22 15:15:00,58.7,42.01,229.0,42.01
2022-10-22 15:30:00,80.752,40.9267,310.0,40.9267
2022-10-22 15:45:00,80.624,43.31,321.0,43.31
2022-10-22 16:00:00,61.376,43.2233,242.0,43.2233
2022-10-22 16:15:00,35.5,39.62,142.0,39.62
2022-10-22 16:30:00,19.748,36.71,81.0,36.71
2022-10-22 16:45:00,14.624,34.85,60.0,34.85
2022-10-22 17:00:00,6.376,33.7367,27.0,33.7367
2022-10-22 17:15:00,3.376,32.88,15.0,32.88
2022-10-22 17:30:00,1.624,32.3067,6.0,32.3067
2022-10-22 17:45:00,0.0,31.41,0.0,31.41
2022-10-22 18:00:00,0.0,30.5967,,30.5967
2022-10-22 18:15:00,0.0,30.3133,0.0,30.3133
2022-10-22 18:30:00,0.0,30.06,,30.06
2022-10-22 18:45:00,0.0,29.9067,0.0,29.9067
2022-10-22 19:00:00,0.0,29.7033,,29.7033
2022-10-22 19:15:00,0.0,29.46,,29.46
2022-10-22 19:30:00,0.0,29.4367,,29.4367
2022-10-22 19:45:00,0.0,29.47,,29.47
2022-10-22 20:00:00,0.0,28.04,,28.04
2022-10-22 20:15:00,0.0,27.8667,,27.8667
2022-10-22 20:30:00,0.0,27.91,,27.91
2022-10-22 20:45:00,0.0,28.1133,,28.1133
2022-10-22 21:00:00,0.0,28.2967,,28.2967
2022-10-22 21:15:00,0.0,28.4067,0.0,28.4067
2022-10-22 21:30:00,0.0,26.9867,,26.9867
2022-10-22 21:45:00,0.0,26.24,,26.24
2022-10-22 22:00:00,0.0,26.01,,26.01
2022-10-22 22:15:00,0.0,26.0933,,26.0933
2022-10-22 22:30:00,0.0,26.23,0.0,26.23
2022-10-22 22:45:00,0.0,26.38,0.0,26.38
2022-10-22 23:00:00,0.0,27.0233,0.0,27.0233
2022-10-22 23:15:00,0.0,27.0367,0.0,27.0367
2022-10-22 23:30:00,0.0,26.9,0.0,26.9
2022-10-22 23:45:00,0.0,26.4367,,26.4367
2022-10-23 00:00:00,0.0,25.8133,0.0,25.8133
2022-10-23 00:15:00,0.0,25.67,0.0,25.67
2022-10-23 00:30:00,0.0,25.2367,0.0,25.2367
2022-10-23 00:45:00,0.0,25.03,0.0,25.03
2022-10-23 01:00:00,0.0,25.1,0.0,25.1
2022-10-23 01:15:00,0.0,25.0633,0.0,25.0633
2022-10-23 01:30:00,0.0,25.0,0.0,25.0
2022-10-23 01:45:00,0.0,25.09,0.0,25.09
2022-10-23 02:00:00,0.0,25.1633,0.0,25.1633
2022-10-23 02:15:00,0.0,25.2,0.0,25.2
2022-10-23 02:30:00,0.0,25.2,0.0,25.2
2022-10-23 02:45:00,0.0,25.1233,0.0,25.1233
2022-10-23 03:00:00,0.0,25.13,0.0,25.13
2022-10-23 03:15:00,0.0,25.15,0.0,25.15
2022-10-23 03:30:00,0.0,25.3033,0.0,25.3033
2022-10-23 03:45:00,0.0,25.4,0.0,25.4
2022-10-23 04:00:00,0.0,25.37,0.0,25.37
2022-10-23 04:15:00,0.0,25.3,0.0,25.3
2022-10-23 04:30:00,0.0,25.2767,0.0,25.2767
2022-10-23 04:45:00,0.0,25.1533,0.0,25.1533
2022-10-23 05:00:00,0.0,24.91,,24.91
2022-10-23 05:15:00,0.0,24.9,0.0,24.9
2022-10-23 05:30:00,0.0,24.83,0.0,24.83
2022-10-23 05:45:00,0.0,24.7733,,24.7733
2022-10-23 06:00:00,0.252,24.68,1.0,24.68
2022-10-23 06:15:00,4.372,24.7,17.0,24.7
2022-10-23 06:30:00,15.752,25.42,57.0,25.42
2022-10-23 06:45:00,25.724,26.75,96.0,26.75
2022-10-23 07:00:00,33.524,28.2567,133.0,28.2567
2022-10-23 07:15:00,52.752,30.08,203.0,30.08
2022-10-23 07:30:00,67.724,32.0333,262.0,32.0333
2022-10-23 07:45:00,82.0,33.6267,318.0,33.6267
2022-10-23 08:00:00,78.524,35.6967,306.0,35.6967
2022-10-23 08:15:00,78.276,36.1567,297.0,36.1567
2022-10-23 08:30:00,87.476,37.28,332.0,37.28
2022-10-23 08:45:00,141.124,41.01,533.0,41.01
2022-10-23 09:00:00,130.5,43.9833,494.0,43.9833
2022-10-23 09:15:00,169.624,44.7967,625.0,44.7967
2022-10-23 09:30:00,113.276,45.73,413.0,45.73
2022-10-23 09:45:00,143.724,45.67,522.0,45.67
2022-10-23 10:00:00,167.752,49.9633,643.0,49.9633
2022-10-23 10:15:00,182.624,48.52,662.0,48.52
2022-10-23 10:30:00,214.876,52.3267,789.0,52.3267
2022-10-23 10:45:00,119.124,52.57,456.0,52.57
2022-10-23 11:00:00,94.376,44.43,350.0,44.43
2022-10-23 11:15:00,162.0,47.5567,610.0,47.5567
2022-10-23 11:30:00,200.124,50.65,727.0,50.65
2022-10-23 11:45:00,216.752,55.5067,824.0,55.5067
2022-10-23 12:00:00,191.372,56.49,718.0,56.49
2022-10-23 12:15:00,240.252,58.7133,905.0,58.7133
2022-10-23 12:30:00,119.248,58.21,489.0,58.21
2022-10-23 12:45:00,57.376,46.64,233.0,46.64
2022-10-23 13:00:00,102.5,40.67,367.0,40.67
